,probe_accuracy,probe_rt,probe_attribute,cue_dimensionality,probe_leftrightwin,cue_color,cue_direction,cue_size,cue_luminance,rt_is_not_outlier,subj_idx,stim_onset,stim_code,resp_onset_sample,subj_id
7497,1.0,0.55409,4,4,1,1,1,1,1,True,sub-STSWD1247,712316,8,712316.0,sub-STSWD1247
7498,1.0,0.27003,1,4,1,1,1,1,1,True,sub-STSWD1247,714748,8,714748.0,sub-STSWD1247
7499,1.0,0.25915,4,4,2,1,1,1,1,True,sub-STSWD1247,717180,8,717180.0,sub-STSWD1247
7500,1.0,0.26991,3,4,2,1,1,1,1,True,sub-STSWD1247,719612,8,719612.0,sub-STSWD1247
7501,1.0,1.1319,3,4,2,1,1,1,1,True,sub-STSWD1247,722044,8,722044.0,sub-STSWD1247
7502,1.0,0.94386,3,4,2,1,1,1,1,True,sub-STSWD1247,724476,8,724476.0,sub-STSWD1247
7503,1.0,0.34071,3,1,1,1,1,1,1,True,sub-STSWD1247,728956,8,728956.0,sub-STSWD1247
7504,1.0,0.26545,3,1,2,1,1,1,1,True,sub-STSWD1247,743548,8,743548.0,sub-STSWD1247
7505,1.0,0.29121,3,1,2,1,1,1,1,True,sub-STSWD1247,745980,8,745980.0,sub-STSWD1247
7506,1.0,0.57309,3,3,1,1,1,1,1,True,sub-STSWD1247,750460,8,750460.0,sub-STSWD1247
7507,0.0,0.73943,3,3,2,1,1,1,1,True,sub-STSWD1247,752892,8,752892.0,sub-STSWD1247
7508,1.0,0.41791,1,3,2,1,1,1,1,True,sub-STSWD1247,755324,8,755324.0,sub-STSWD1247
7509,1.0,0.44789,3,3,2,1,1,1,1,True,sub-STSWD1247,757756,8,757756.0,sub-STSWD1247
7510,1.0,0.51524,4,3,2,1,1,1,1,True,sub-STSWD1247,760188,8,760188.0,sub-STSWD1247
7511,1.0,0.27319,4,3,2,1,1,1,1,True,sub-STSWD1247,762620,8,762620.0,sub-STSWD1247
7512,1.0,0.48275,1,3,2,1,1,1,1,True,sub-STSWD1247,765052,8,765052.0,sub-STSWD1247
7513,1.0,0.66164,4,3,1,1,1,1,1,True,sub-STSWD1247,767484,8,767484.0,sub-STSWD1247
7514,1.0,0.26889,3,2,1,1,1,1,1,True,sub-STSWD1247,771964,8,771964.0,sub-STSWD1247
7515,1.0,0.45546,4,2,2,1,1,1,1,True,sub-STSWD1247,774396,8,774396.0,sub-STSWD1247
7516,0.0,0.38976,3,2,2,1,1,1,1,True,sub-STSWD1247,776828,8,776828.0,sub-STSWD1247
7517,1.0,0.25892,4,2,2,1,1,1,1,True,sub-STSWD1247,779260,8,779260.0,sub-STSWD1247
7518,1.0,0.38964,4,2,1,1,1,1,1,True,sub-STSWD1247,781692,8,781692.0,sub-STSWD1247
7519,0.0,0.81361,4,2,1,1,1,1,1,True,sub-STSWD1247,784124,8,784124.0,sub-STSWD1247
7520,1.0,0.3451,3,2,1,1,1,1,1,True,sub-STSWD1247,786564,8,786564.0,sub-STSWD1247
7521,1.0,0.44678,3,2,1,1,1,1,1,True,sub-STSWD1247,788992,8,788992.0,sub-STSWD1247
7522,1.0,1.2678,2,2,2,1,1,1,1,True,sub-STSWD1250,36483,8,36483.0,sub-STSWD1250
7523,1.0,0.88372,2,2,1,1,1,1,1,True,sub-STSWD1250,38914,8,38914.0,sub-STSWD1250
7524,1.0,1.0936,2,2,2,1,1,1,1,True,sub-STSWD1250,41346,8,41346.0,sub-STSWD1250
7525,1.0,0.62959,1,2,2,1,1,1,1,True,sub-STSWD1250,43778,8,43778.0,sub-STSWD1250
7526,1.0,1.3475,1,2,1,1,1,1,1,True,sub-STSWD1250,46210,8,46210.0,sub-STSWD1250
7527,0.0,0.73146,1,2,2,1,1,1,1,True,sub-STSWD1250,48642,8,48642.0,sub-STSWD1250
7528,1.0,0.92434,2,2,1,1,1,1,1,True,sub-STSWD1250,51074,8,51074.0,sub-STSWD1250
7529,1.0,0.78432,1,2,1,1,1,1,1,True,sub-STSWD1250,53506,8,53506.0,sub-STSWD1250
7530,1.0,0.43413,1,1,2,1,1,1,1,True,sub-STSWD1250,57986,8,57986.0,sub-STSWD1250
7531,1.0,0.32116,1,1,1,1,1,1,1,True,sub-STSWD1250,60418,8,60418.0,sub-STSWD1250
7532,1.0,0.42643,1,1,2,1,1,1,1,True,sub-STSWD1250,62854,8,62854.0,sub-STSWD1250
7533,1.0,0.31636,1,1,2,1,1,1,1,True,sub-STSWD1250,65286,8,65286.0,sub-STSWD1250
7534,1.0,0.67528,1,1,2,1,1,1,1,True,sub-STSWD1250,67718,8,67718.0,sub-STSWD1250
7535,1.0,0.42923,1,1,1,1,1,1,1,True,sub-STSWD1250,70150,8,70150.0,sub-STSWD1250
7536,1.0,0.31416,1,1,2,1,1,1,1,True,sub-STSWD1250,72582,8,72582.0,sub-STSWD1250
7537,1.0,0.26405,1,1,1,1,1,1,1,True,sub-STSWD1250,75014,8,75014.0,sub-STSWD1250
7538,1.0,0.65297,1,3,1,1,1,1,1,True,sub-STSWD1250,79494,8,79494.0,sub-STSWD1250
7539,1.0,0.9659,1,3,1,1,1,1,1,True,sub-STSWD1250,81926,8,81926.0,sub-STSWD1250
7540,1.0,1.1288,2,3,1,1,1,1,1,True,sub-STSWD1250,84358,8,84358.0,sub-STSWD1250
7541,0.0,0.97977,4,3,2,1,1,1,1,True,sub-STSWD1250,86790,8,86790.0,sub-STSWD1250
7542,0.0,0.62364,1,3,2,1,1,1,1,True,sub-STSWD1250,89222,8,89222.0,sub-STSWD1250
7543,1.0,0.57065,1,3,2,1,1,1,1,True,sub-STSWD1250,91653,8,91653.0,sub-STSWD1250
7544,1.0,0.8616,4,3,1,1,1,1,1,True,sub-STSWD1250,94085,8,94085.0,sub-STSWD1250
7545,1.0,0.66848,2,3,2,1,1,1,1,True,sub-STSWD1250,96518,8,96518.0,sub-STSWD1250
7546,1.0,0.89839,4,4,1,1,1,1,1,True,sub-STSWD1250,100997,8,100997.0,sub-STSWD1250
7547,1.0,0.98337,4,4,1,1,1,1,1,True,sub-STSWD1250,103429,8,103429.0,sub-STSWD1250
7548,1.0,1.1232,3,4,1,1,1,1,1,True,sub-STSWD1250,105861,8,105861.0,sub-STSWD1250
7549,1.0,1.4572,3,4,1,1,1,1,1,True,sub-STSWD1250,108293,8,108293.0,sub-STSWD1250
7550,1.0,0.98215,2,4,1,1,1,1,1,True,sub-STSWD1250,110725,8,110725.0,sub-STSWD1250
7551,0.0,0.80607,2,4,1,1,1,1,1,True,sub-STSWD1250,113157,8,113157.0,sub-STSWD1250
7552,1.0,1.232,2,4,2,1,1,1,1,True,sub-STSWD1250,115589,8,115589.0,sub-STSWD1250
7553,1.0,0.66996,1,4,1,1,1,1,1,True,sub-STSWD1250,118021,8,118021.0,sub-STSWD1250
7554,1.0,0.6718,2,3,1,1,1,1,1,True,sub-STSWD1250,122501,8,122501.0,sub-STSWD1250
7555,1.0,0.70372,2,3,2,1,1,1,1,True,sub-STSWD1250,124933,8,124933.0,sub-STSWD1250
7556,1.0,0.59671,1,3,1,1,1,1,1,True,sub-STSWD1250,127365,8,127365.0,sub-STSWD1250
7557,1.0,0.75164,1,3,1,1,1,1,1,True,sub-STSWD1250,129797,8,129797.0,sub-STSWD1250
7558,1.0,0.69457,2,3,2,1,1,1,1,True,sub-STSWD1250,132229,8,132229.0,sub-STSWD1250
7559,1.0,0.9935,2,3,1,1,1,1,1,True,sub-STSWD1250,134661,8,134661.0,sub-STSWD1250
7560,1.0,0.85745,2,3,1,1,1,1,1,True,sub-STSWD1250,137093,8,137093.0,sub-STSWD1250
7561,1.0,1.2614,3,3,1,1,1,1,1,True,sub-STSWD1250,139525,8,139525.0,sub-STSWD1250
7562,1.0,0.72625,3,2,2,1,1,1,1,True,sub-STSWD1250,144005,8,144005.0,sub-STSWD1250
7563,1.0,0.5402,4,2,2,1,1,1,1,True,sub-STSWD1250,146437,8,146437.0,sub-STSWD1250
7564,1.0,1.2141,3,2,2,1,1,1,1,True,sub-STSWD1250,148869,8,148869.0,sub-STSWD1250
7565,1.0,0.65106,3,2,1,1,1,1,1,True,sub-STSWD1250,151301,8,151301.0,sub-STSWD1250
7566,1.0,0.638,3,2,2,1,1,1,1,True,sub-STSWD1250,153733,8,153733.0,sub-STSWD1250
7567,1.0,0.49493,4,2,2,1,1,1,1,True,sub-STSWD1250,156165,8,156165.0,sub-STSWD1250
7568,1.0,0.85383,4,2,2,1,1,1,1,True,sub-STSWD1250,158597,8,158597.0,sub-STSWD1250
7569,1.0,0.9848,4,2,1,1,1,1,1,True,sub-STSWD1250,161029,8,161029.0,sub-STSWD1250
7570,1.0,0.63469,2,4,1,1,1,1,1,True,sub-STSWD1250,165509,8,165509.0,sub-STSWD1250
7571,1.0,1.1446,3,4,1,1,1,1,1,True,sub-STSWD1250,167941,8,167941.0,sub-STSWD1250
7572,1.0,0.73356,3,4,2,1,1,1,1,True,sub-STSWD1250,170373,8,170373.0,sub-STSWD1250
7573,0.0,1.1275,1,4,2,1,1,1,1,True,sub-STSWD1250,172805,8,172805.0,sub-STSWD1250
7574,1.0,0.96543,1,4,1,1,1,1,1,True,sub-STSWD1250,175236,8,175236.0,sub-STSWD1250
7575,0.0,0.95536,4,4,2,1,1,1,1,True,sub-STSWD1250,177669,8,177669.0,sub-STSWD1250
7576,1.0,0.82731,1,4,1,1,1,1,1,True,sub-STSWD1250,180100,8,180100.0,sub-STSWD1250
7577,0.0,1.1282,4,4,2,1,1,1,1,True,sub-STSWD1250,182532,8,182532.0,sub-STSWD1250
7578,1.0,0.30708,4,1,1,1,1,1,1,True,sub-STSWD1250,187012,8,187012.0,sub-STSWD1250
7579,1.0,0.29612,4,1,1,1,1,1,1,True,sub-STSWD1250,189444,8,189444.0,sub-STSWD1250
7580,1.0,0.315,4,1,2,1,1,1,1,True,sub-STSWD1250,191876,8,191876.0,sub-STSWD1250
7581,1.0,0.53388,4,1,2,1,1,1,1,True,sub-STSWD1250,194308,8,194308.0,sub-STSWD1250
7582,1.0,0.38187,4,1,1,1,1,1,1,True,sub-STSWD1250,196740,8,196740.0,sub-STSWD1250
7583,1.0,0.28779,4,1,1,1,1,1,1,True,sub-STSWD1250,199172,8,199172.0,sub-STSWD1250
7584,1.0,0.28373,4,1,1,1,1,1,1,True,sub-STSWD1250,201604,8,201604.0,sub-STSWD1250
7585,0.0,0.5789,4,1,1,1,1,1,1,True,sub-STSWD1250,204036,8,204036.0,sub-STSWD1250
7586,1.0,0.88305,2,4,2,1,1,1,1,True,sub-STSWD1250,237410,8,237410.0,sub-STSWD1250
7587,1.0,0.77904,1,4,2,1,1,1,1,True,sub-STSWD1250,239842,8,239842.0,sub-STSWD1250
7588,1.0,0.84106,4,4,1,1,1,1,1,True,sub-STSWD1250,242274,8,242274.0,sub-STSWD1250
7589,1.0,0.49422,1,4,1,1,1,1,1,True,sub-STSWD1250,244710,8,244710.0,sub-STSWD1250
7590,0.0,0.90318,3,4,1,1,1,1,1,True,sub-STSWD1250,247142,8,247142.0,sub-STSWD1250
7591,0.0,1.0601,3,4,1,1,1,1,1,True,sub-STSWD1250,249574,8,249574.0,sub-STSWD1250
7592,1.0,0.40705,2,4,1,1,1,1,1,True,sub-STSWD1250,252006,8,252006.0,sub-STSWD1250
7593,1.0,1.267,2,4,2,1,1,1,1,True,sub-STSWD1250,254438,8,254438.0,sub-STSWD1250
7594,1.0,0.55887,2,3,2,1,1,1,1,True,sub-STSWD1250,258918,8,258918.0,sub-STSWD1250
7595,0.0,1.0658,2,3,2,1,1,1,1,True,sub-STSWD1250,261350,8,261350.0,sub-STSWD1250
7596,1.0,1.1187,4,3,2,1,1,1,1,True,sub-STSWD1250,263781,8,263781.0,sub-STSWD1250
7597,1.0,0.83368,1,3,2,1,1,1,1,True,sub-STSWD1250,266213,8,266213.0,sub-STSWD1250
7598,1.0,1.1206,1,3,2,1,1,1,1,True,sub-STSWD1250,268645,8,268645.0,sub-STSWD1250
7599,1.0,0.4795,1,3,2,1,1,1,1,True,sub-STSWD1250,271077,8,271077.0,sub-STSWD1250
7600,1.0,0.4365,1,3,1,1,1,1,1,True,sub-STSWD1250,273509,8,273509.0,sub-STSWD1250
7601,1.0,1.0123,4,3,1,1,1,1,1,True,sub-STSWD1250,275941,8,275941.0,sub-STSWD1250
7602,1.0,0.70631,1,2,2,1,1,1,1,True,sub-STSWD1250,280421,8,280421.0,sub-STSWD1250
7603,1.0,0.49424,4,2,2,1,1,1,1,True,sub-STSWD1250,282853,8,282853.0,sub-STSWD1250
7604,1.0,0.67117,4,2,2,1,1,1,1,True,sub-STSWD1250,285285,8,285285.0,sub-STSWD1250
7605,0.0,1.0311,4,2,1,1,1,1,1,True,sub-STSWD1250,287717,8,287717.0,sub-STSWD1250
7606,1.0,0.53705,1,2,1,1,1,1,1,True,sub-STSWD1250,290149,8,290149.0,sub-STSWD1250
7607,0.0,1.353,4,2,1,1,1,1,1,True,sub-STSWD1250,292581,8,292581.0,sub-STSWD1250
7608,1.0,0.64291,1,2,1,1,1,1,1,True,sub-STSWD1250,295013,8,295013.0,sub-STSWD1250
7609,1.0,0.44381,1,2,2,1,1,1,1,True,sub-STSWD1250,297445,8,297445.0,sub-STSWD1250
7610,1.0,0.31574,3,1,1,1,1,1,1,True,sub-STSWD1250,301925,8,301925.0,sub-STSWD1250
7611,1.0,0.31666,3,1,1,1,1,1,1,True,sub-STSWD1250,304357,8,304357.0,sub-STSWD1250
7612,1.0,0.35561,3,1,2,1,1,1,1,True,sub-STSWD1250,306789,8,306789.0,sub-STSWD1250
7613,1.0,0.38655,3,1,2,1,1,1,1,True,sub-STSWD1250,309221,8,309221.0,sub-STSWD1250
7614,1.0,0.30448,3,1,2,1,1,1,1,True,sub-STSWD1250,311653,8,311653.0,sub-STSWD1250
7615,1.0,0.29041,3,1,1,1,1,1,1,True,sub-STSWD1250,314085,8,314085.0,sub-STSWD1250
7616,1.0,0.30729,3,1,2,1,1,1,1,True,sub-STSWD1250,318949,8,318949.0,sub-STSWD1250
7617,1.0,1.3652,3,3,1,1,1,1,1,True,sub-STSWD1250,323429,8,323429.0,sub-STSWD1250
7618,1.0,0.97509,3,3,2,1,1,1,1,True,sub-STSWD1250,325861,8,325861.0,sub-STSWD1250
7619,1.0,0.39093,1,3,1,1,1,1,1,True,sub-STSWD1250,328293,8,328293.0,sub-STSWD1250
7620,1.0,0.90896,2,3,1,1,1,1,1,True,sub-STSWD1250,330725,8,330725.0,sub-STSWD1250
7621,1.0,0.49191,1,3,2,1,1,1,1,True,sub-STSWD1250,333157,8,333157.0,sub-STSWD1250
7622,1.0,0.44884,3,3,2,1,1,1,1,True,sub-STSWD1250,335589,8,335589.0,sub-STSWD1250
7623,1.0,0.72478,2,3,2,1,1,1,1,True,sub-STSWD1250,338021,8,338021.0,sub-STSWD1250
7624,1.0,1.1297,2,3,2,1,1,1,1,True,sub-STSWD1250,340453,8,340453.0,sub-STSWD1250
7625,0.0,1.3446,4,2,2,1,1,1,1,True,sub-STSWD1250,344933,8,344933.0,sub-STSWD1250
7626,1.0,0.79548,4,2,1,1,1,1,1,True,sub-STSWD1250,347365,8,347365.0,sub-STSWD1250
7627,1.0,0.68847,3,2,2,1,1,1,1,True,sub-STSWD1250,349797,8,349797.0,sub-STSWD1250
7628,1.0,0.7564,3,2,2,1,1,1,1,True,sub-STSWD1250,352229,8,352229.0,sub-STSWD1250
7629,0.0,0.37733,4,2,2,1,1,1,1,True,sub-STSWD1250,354661,8,354661.0,sub-STSWD1250
7630,1.0,0.47027,3,2,2,1,1,1,1,True,sub-STSWD1250,357093,8,357093.0,sub-STSWD1250
7631,1.0,0.5532,4,2,1,1,1,1,1,True,sub-STSWD1250,359525,8,359525.0,sub-STSWD1250
7632,1.0,0.60713,3,2,1,1,1,1,1,True,sub-STSWD1250,361957,8,361957.0,sub-STSWD1250
7633,1.0,0.3,4,1,2,1,1,1,1,True,sub-STSWD1250,368868,8,368868.0,sub-STSWD1250
7634,1.0,0.5469,4,1,2,1,1,1,1,True,sub-STSWD1250,371300,8,371300.0,sub-STSWD1250
7635,1.0,0.28571,4,1,2,1,1,1,1,True,sub-STSWD1250,373732,8,373732.0,sub-STSWD1250
7636,1.0,0.35666,4,1,2,1,1,1,1,True,sub-STSWD1250,376164,8,376164.0,sub-STSWD1250
7637,1.0,0.30869,4,1,2,1,1,1,1,True,sub-STSWD1250,378596,8,378596.0,sub-STSWD1250
7638,0.0,0.32265,4,1,2,1,1,1,1,True,sub-STSWD1250,381028,8,381028.0,sub-STSWD1250
7639,0.0,0.29958,4,1,1,1,1,1,1,True,sub-STSWD1250,383460,8,383460.0,sub-STSWD1250
7640,1.0,0.87844,2,4,2,1,1,1,1,True,sub-STSWD1250,387940,8,387940.0,sub-STSWD1250
7641,0.0,1.0653,4,4,2,1,1,1,1,True,sub-STSWD1250,390372,8,390372.0,sub-STSWD1250
7642,1.0,0.76832,4,4,1,1,1,1,1,True,sub-STSWD1250,392804,8,392804.0,sub-STSWD1250
7643,1.0,1.2892,4,4,2,1,1,1,1,True,sub-STSWD1250,395236,8,395236.0,sub-STSWD1250
7644,1.0,1.0392,3,4,1,1,1,1,1,True,sub-STSWD1250,397668,8,397668.0,sub-STSWD1250
7645,1.0,0.89018,3,4,2,1,1,1,1,True,sub-STSWD1250,400100,8,400100.0,sub-STSWD1250
7646,0.0,1.436,1,4,2,1,1,1,1,True,sub-STSWD1250,402532,8,402532.0,sub-STSWD1250
7647,1.0,0.55,1,4,2,1,1,1,1,True,sub-STSWD1250,404964,8,404964.0,sub-STSWD1250
7648,1.0,0.77209,2,2,1,1,1,1,1,True,sub-STSWD1250,434736,8,434736.0,sub-STSWD1250
7649,1.0,0.57813,2,2,1,1,1,1,1,True,sub-STSWD1250,437168,8,437168.0,sub-STSWD1250
7650,1.0,0.93307,1,2,1,1,1,1,1,True,sub-STSWD1250,439600,8,439600.0,sub-STSWD1250
7651,1.0,0.55801,2,2,2,1,1,1,1,True,sub-STSWD1250,442032,8,442032.0,sub-STSWD1250
7652,0.0,0.44195,1,2,1,1,1,1,1,True,sub-STSWD1250,444465,8,444465.0,sub-STSWD1250
7653,1.0,0.5709,1,2,2,1,1,1,1,True,sub-STSWD1250,446896,8,446896.0,sub-STSWD1250
7654,1.0,0.59581,2,2,1,1,1,1,1,True,sub-STSWD1250,449328,8,449328.0,sub-STSWD1250
7655,1.0,0.56479,1,2,1,1,1,1,1,True,sub-STSWD1250,451760,8,451760.0,sub-STSWD1250
7656,1.0,1.0126,2,4,1,1,1,1,1,True,sub-STSWD1250,456240,8,456240.0,sub-STSWD1250
7657,1.0,0.69857,2,4,1,1,1,1,1,True,sub-STSWD1250,458672,8,458672.0,sub-STSWD1250
7658,1.0,0.8555,4,4,2,1,1,1,1,True,sub-STSWD1250,461104,8,461104.0,sub-STSWD1250
7659,1.0,0.60036,1,4,1,1,1,1,1,True,sub-STSWD1250,463536,8,463536.0,sub-STSWD1250
7660,1.0,0.52239,1,4,2,1,1,1,1,True,sub-STSWD1250,465968,8,465968.0,sub-STSWD1250
7661,1.0,0.57633,3,4,2,1,1,1,1,True,sub-STSWD1250,468400,8,468400.0,sub-STSWD1250
7662,1.0,1.2602,3,4,2,1,1,1,1,True,sub-STSWD1250,470832,8,470832.0,sub-STSWD1250
7663,1.0,1.4322,3,4,2,1,1,1,1,True,sub-STSWD1250,473264,8,473264.0,sub-STSWD1250
7664,1.0,0.30106,1,1,1,1,1,1,1,True,sub-STSWD1250,477744,8,477744.0,sub-STSWD1250
7665,1.0,0.29901,1,1,2,1,1,1,1,True,sub-STSWD1250,480176,8,480176.0,sub-STSWD1250
7666,1.0,0.64193,1,1,1,1,1,1,1,True,sub-STSWD1250,482608,8,482608.0,sub-STSWD1250
7667,1.0,0.27682,1,1,2,1,1,1,1,True,sub-STSWD1250,487472,8,487472.0,sub-STSWD1250
7668,1.0,0.30975,1,1,1,1,1,1,1,True,sub-STSWD1250,489904,8,489904.0,sub-STSWD1250
7669,1.0,0.25568,1,1,1,1,1,1,1,True,sub-STSWD1250,492336,8,492336.0,sub-STSWD1250
7670,1.0,0.4855,4,3,2,1,1,1,1,True,sub-STSWD1250,499248,8,499248.0,sub-STSWD1250
7671,1.0,0.58944,3,3,2,1,1,1,1,True,sub-STSWD1250,501680,8,501680.0,sub-STSWD1250
7672,1.0,1.1524,3,3,2,1,1,1,1,True,sub-STSWD1250,504112,8,504112.0,sub-STSWD1250
7673,1.0,0.39331,2,3,2,1,1,1,1,True,sub-STSWD1250,506544,8,506544.0,sub-STSWD1250
7674,1.0,0.45024,2,3,1,1,1,1,1,True,sub-STSWD1250,508976,8,508976.0,sub-STSWD1250
7675,1.0,1.1472,3,3,1,1,1,1,1,True,sub-STSWD1250,511408,8,511408.0,sub-STSWD1250
7676,1.0,0.9091,3,3,2,1,1,1,1,True,sub-STSWD1250,513840,8,513840.0,sub-STSWD1250
7677,1.0,1.032,3,3,1,1,1,1,1,True,sub-STSWD1250,516272,8,516272.0,sub-STSWD1250
7678,1.0,1.1439,2,4,2,1,1,1,1,True,sub-STSWD1250,520752,8,520752.0,sub-STSWD1250
7679,1.0,0.84385,2,4,2,1,1,1,1,True,sub-STSWD1250,523184,8,523184.0,sub-STSWD1250
7680,0.0,1.0168,4,4,1,1,1,1,1,True,sub-STSWD1250,525616,8,525616.0,sub-STSWD1250
7681,1.0,0.47574,1,4,2,1,1,1,1,True,sub-STSWD1250,528048,8,528048.0,sub-STSWD1250
7682,1.0,0.88467,3,4,1,1,1,1,1,True,sub-STSWD1250,530480,8,530480.0,sub-STSWD1250
7683,0.0,0.9106,4,4,2,1,1,1,1,True,sub-STSWD1250,532912,8,532912.0,sub-STSWD1250
7684,0.0,0.61554,4,4,2,1,1,1,1,True,sub-STSWD1250,535344,8,535344.0,sub-STSWD1250
7685,1.0,0.93147,1,4,1,1,1,1,1,True,sub-STSWD1250,537776,8,537776.0,sub-STSWD1250
7686,0.0,1.2663,3,3,1,1,1,1,1,True,sub-STSWD1250,542256,8,542256.0,sub-STSWD1250
7687,1.0,1.2623,3,3,2,1,1,1,1,True,sub-STSWD1250,544688,8,544688.0,sub-STSWD1250
7688,0.0,1.2971,4,3,1,1,1,1,1,True,sub-STSWD1250,547120,8,547120.0,sub-STSWD1250
7689,1.0,0.6614,4,3,2,1,1,1,1,True,sub-STSWD1250,549552,8,549552.0,sub-STSWD1250
7690,0.0,1.3881,1,3,2,1,1,1,1,True,sub-STSWD1250,551984,8,551984.0,sub-STSWD1250
7691,1.0,1.2949,1,3,1,1,1,1,1,True,sub-STSWD1250,554416,8,554416.0,sub-STSWD1250
7692,1.0,0.93696,4,3,1,1,1,1,1,True,sub-STSWD1250,556847,8,556847.0,sub-STSWD1250
7693,1.0,0.92987,4,3,2,1,1,1,1,True,sub-STSWD1250,559279,8,559279.0,sub-STSWD1250
7694,1.0,0.25572,2,1,2,1,1,1,1,True,sub-STSWD1250,566191,8,566191.0,sub-STSWD1250
7695,1.0,0.29354,2,1,1,1,1,1,1,True,sub-STSWD1250,568623,8,568623.0,sub-STSWD1250
7696,1.0,0.30854,2,1,2,1,1,1,1,True,sub-STSWD1250,573487,8,573487.0,sub-STSWD1250
7697,1.0,0.29476,2,1,2,1,1,1,1,True,sub-STSWD1250,575919,8,575919.0,sub-STSWD1250
7698,1.0,0.27724,2,1,1,1,1,1,1,True,sub-STSWD1250,578351,8,578351.0,sub-STSWD1250
7699,1.0,0.28334,2,1,1,1,1,1,1,True,sub-STSWD1250,580783,8,580783.0,sub-STSWD1250
7700,1.0,0.60036,2,2,1,1,1,1,1,True,sub-STSWD1250,585263,8,585263.0,sub-STSWD1250
7701,1.0,0.41715,3,2,1,1,1,1,1,True,sub-STSWD1250,587695,8,587695.0,sub-STSWD1250
7702,1.0,0.54108,3,2,1,1,1,1,1,True,sub-STSWD1250,590127,8,590127.0,sub-STSWD1250
7703,1.0,0.36496,2,2,1,1,1,1,1,True,sub-STSWD1250,592559,8,592559.0,sub-STSWD1250
7704,1.0,0.42998,2,2,2,1,1,1,1,True,sub-STSWD1250,594991,8,594991.0,sub-STSWD1250
7705,0.0,0.63089,3,2,1,1,1,1,1,True,sub-STSWD1250,597423,8,597423.0,sub-STSWD1250
7706,1.0,1.2678,3,2,2,1,1,1,1,True,sub-STSWD1250,599855,8,599855.0,sub-STSWD1250
7707,1.0,0.39773,2,2,2,1,1,1,1,True,sub-STSWD1250,602287,8,602287.0,sub-STSWD1250
7708,1.0,1.065,3,3,1,1,1,1,1,True,sub-STSWD1250,632623,8,632623.0,sub-STSWD1250
7709,1.0,1.2779,4,3,1,1,1,1,1,True,sub-STSWD1250,635055,8,635055.0,sub-STSWD1250
7710,0.0,1.4828,4,3,1,1,1,1,1,True,sub-STSWD1250,637487,8,637487.0,sub-STSWD1250
7711,1.0,0.74077,1,3,2,1,1,1,1,True,sub-STSWD1250,639919,8,639919.0,sub-STSWD1250
7712,1.0,1.0967,4,3,2,1,1,1,1,True,sub-STSWD1250,642351,8,642351.0,sub-STSWD1250
7713,0.0,1.1455,4,3,2,1,1,1,1,True,sub-STSWD1250,644783,8,644783.0,sub-STSWD1250
7714,1.0,0.93358,1,3,1,1,1,1,1,True,sub-STSWD1250,647215,8,647215.0,sub-STSWD1250
7715,1.0,0.70852,3,3,1,1,1,1,1,True,sub-STSWD1250,649647,8,649647.0,sub-STSWD1250
7716,1.0,0.78339,3,4,2,1,1,1,1,True,sub-STSWD1250,654126,8,654126.0,sub-STSWD1250
7717,1.0,0.98532,3,4,2,1,1,1,1,True,sub-STSWD1250,656558,8,656558.0,sub-STSWD1250
7718,1.0,0.88126,3,4,1,1,1,1,1,True,sub-STSWD1250,658990,8,658990.0,sub-STSWD1250
7719,1.0,1.1991,4,4,1,1,1,1,1,True,sub-STSWD1250,661422,8,661422.0,sub-STSWD1250
7720,1.0,1.1221,4,4,1,1,1,1,1,True,sub-STSWD1250,663854,8,663854.0,sub-STSWD1250
7721,0.0,1.3151,1,4,2,1,1,1,1,True,sub-STSWD1250,666286,8,666286.0,sub-STSWD1250
7722,0.0,1.511,1,4,2,1,1,1,1,True,sub-STSWD1250,668718,8,668718.0,sub-STSWD1250
7723,1.0,0.82594,2,4,2,1,1,1,1,True,sub-STSWD1250,671150,8,671150.0,sub-STSWD1250
7724,1.0,0.29275,3,1,1,1,1,1,1,True,sub-STSWD1250,675630,8,675630.0,sub-STSWD1250
7725,1.0,0.36577,3,1,2,1,1,1,1,True,sub-STSWD1250,678062,8,678062.0,sub-STSWD1250
7726,1.0,0.30364,3,1,1,1,1,1,1,True,sub-STSWD1250,682926,8,682926.0,sub-STSWD1250
7727,1.0,0.25357,3,1,1,1,1,1,1,True,sub-STSWD1250,685358,8,685358.0,sub-STSWD1250
7728,0.0,0.2955,3,1,1,1,1,1,1,True,sub-STSWD1250,687790,8,687790.0,sub-STSWD1250
7729,1.0,0.27936,3,1,2,1,1,1,1,True,sub-STSWD1250,690222,8,690222.0,sub-STSWD1250
7730,0.0,0.29346,3,1,1,1,1,1,1,True,sub-STSWD1250,692654,8,692654.0,sub-STSWD1250
7731,1.0,0.41922,2,2,1,1,1,1,1,True,sub-STSWD1250,697134,8,697134.0,sub-STSWD1250
7732,1.0,0.6422,2,2,2,1,1,1,1,True,sub-STSWD1250,699566,8,699566.0,sub-STSWD1250
7733,1.0,0.45213,4,2,1,1,1,1,1,True,sub-STSWD1250,701998,8,701998.0,sub-STSWD1250
7734,1.0,0.37694,2,2,2,1,1,1,1,True,sub-STSWD1250,704430,8,704430.0,sub-STSWD1250
7735,1.0,0.45101,4,2,1,1,1,1,1,True,sub-STSWD1250,706862,8,706862.0,sub-STSWD1250
